idx,code,reaction
4474,2249,[C:10]([N-:11][O+:12]=[C:13]([C:14]#[N:15])[C:16]1=[C:17]([H:25])[C:18]([H:26])=[C:19]([H:27])[C:20]([H:28])=[C:21]1[H:29])([H:22])([H:23])[H:24].[C:1]([C:2]([C:3]([H:33])([H:34])[H:35])=[C:4](/[C:5](=[C:6](/[C:7]([C:8]([H:39])([H:40])[H:41])=[C:9]([H:42])[H:43])[H:38])[H:37])[H:36])([H:30])([H:31])[H:32]>>[C:1]([C:2]([C:3]([H:33])([H:34])[H:35])=[C:4]([C@@:5]1([H:37])[C@@:6]([C:7]([C:8]([H:39])([H:40])[H:41])=[C:9]([H:42])[H:43])([H:38])[C:13]([C:14]#[N:15])([C:16]2=[C:17]([H:25])[C:18]([H:26])=[C:19]([H:27])[C:20]([H:28])=[C:21]2[H:29])[O:12][N:11]1[C:10]([H:22])([H:23])[H:24])[H:36])([H:30])([H:31])[H:32]
4475,2249,[C:10]([N-:11][O+:12]=[C:13]([C:14]#[N:15])[C:16]1=[C:17]([H:25])[C:18]([H:26])=[C:19]([H:27])[C:20]([H:28])=[C:21]1[H:29])([H:22])([H:23])[H:24].[C:1]([C:2]([C:3]([H:33])([H:34])[H:35])=[C:4](/[C:5](=[C:6](/[C:7]([C:8]([H:39])([H:40])[H:41])=[C:9]([H:42])[H:43])[H:38])[H:37])[H:36])([H:30])([H:31])[H:32]>>[C:1]([C:2]([C:3]([H:33])([H:34])[H:35])=[C:4]([C@@:5]1([H:37])[C@@:6]([C:7]([C:8]([H:39])([H:40])[H:41])=[C:9]([H:42])[H:43])([H:38])[N:11]([C:10]([H:22])([H:23])[H:24])[O:12][C:13]1([C:14]#[N:15])[C:16]1=[C:17]([H:25])[C:18]([H:26])=[C:19]([H:27])[C:20]([H:28])=[C:21]1[H:29])[H:36])([H:30])([H:31])[H:32]
4476,2249,[C:10]([N-:11][O+:12]=[C:13]([C:14]#[N:15])[C:16]1=[C:17]([H:25])[C:18]([H:26])=[C:19]([H:27])[C:20]([H:28])=[C:21]1[H:29])([H:22])([H:23])[H:24].[C:1]([C:2]([C:3]([H:33])([H:34])[H:35])=[C:4](/[C:5](=[C:6](/[C:7]([C:8]([H:39])([H:40])[H:41])=[C:9]([H:42])[H:43])[H:38])[H:37])[H:36])([H:30])([H:31])[H:32]>>[C:1]([C:2]([C:3]([H:33])([H:34])[H:35])=[C:4](/[C:5](=[C:6](/[C:7]1([C:8]([H:39])([H:40])[H:41])[C:9]([H:42])([H:43])[N:11]([C:10]([H:22])([H:23])[H:24])[O:12][C:13]1([C:14]#[N:15])[C:16]1=[C:17]([H:25])[C:18]([H:26])=[C:19]([H:27])[C:20]([H:28])=[C:21]1[H:29])[H:38])[H:37])[H:36])([H:30])([H:31])[H:32]
4477,2249,[C:10]([N-:11][O+:12]=[C:13]([C:14]#[N:15])[C:16]1=[C:17]([H:25])[C:18]([H:26])=[C:19]([H:27])[C:20]([H:28])=[C:21]1[H:29])([H:22])([H:23])[H:24].[C:1]([C:2]([C:3]([H:33])([H:34])[H:35])=[C:4](/[C:5](=[C:6](/[C:7]([C:8]([H:39])([H:40])[H:41])=[C:9]([H:42])[H:43])[H:38])[H:37])[H:36])([H:30])([H:31])[H:32]>>[C:1]([C:2]1([C:3]([H:33])([H:34])[H:35])[C:4](/[C:5](=[C:6](/[C:7]([C:8]([H:39])([H:40])[H:41])=[C:9]([H:42])[H:43])[H:38])[H:37])([H:36])[N:11]([C:10]([H:22])([H:23])[H:24])[O:12][C:13]1([C:14]#[N:15])[C:16]1=[C:17]([H:25])[C:18]([H:26])=[C:19]([H:27])[C:20]([H:28])=[C:21]1[H:29])([H:30])([H:31])[H:32]
4478,2249,[C:10]([N-:11][O+:12]=[C:13]([C:14]#[N:15])[C:16]1=[C:17]([H:25])[C:18]([H:26])=[C:19]([H:27])[C:20]([H:28])=[C:21]1[H:29])([H:22])([H:23])[H:24].[C:1]([C:2]([C:3]([H:33])([H:34])[H:35])=[C:4](/[C:5](=[C:6](/[C:7]([C:8]([H:39])([H:40])[H:41])=[C:9]([H:42])[H:43])[H:38])[H:37])[H:36])([H:30])([H:31])[H:32]>>[C:1]([C:2]1([C:3]([H:33])([H:34])[H:35])[C:4](/[C:5](=[C:6](/[C:7]([C:8]([H:39])([H:40])[H:41])=[C:9]([H:42])[H:43])[H:38])[H:37])([H:36])[C:13]([C:14]#[N:15])([C:16]2=[C:17]([H:25])[C:18]([H:26])=[C:19]([H:27])[C:20]([H:28])=[C:21]2[H:29])[O:12][N:11]1[C:10]([H:22])([H:23])[H:24])([H:30])([H:31])[H:32]
4479,2250,[C:1]1(=[O:2])[C:3]([H:22])=[C:4]([H:23])[C:5](=[O:6])[C:7]([H:24])=[C:8]1[H:25].[C:9]([C:10]([C:11]1=[C:12]([H:29])[C:13]([H:30])=[C:14]([H:31])[C:15]([H:32])=[C:16]1[H:33])=[N+:17]([C:18]([H:34])([H:35])[H:36])[C-:19]([C:20]([H:37])([H:38])[H:39])[C:21]([H:40])([H:41])[H:42])([H:26])([H:27])[H:28]>>[C:1]1(=[O:2])[C:3]([H:22])=[C:4]([H:23])[C:5](=[O:6])[C@@:7]2([H:24])[C@:8]1([H:25])[C:19]([C:20]([H:37])([H:38])[H:39])([C:21]([H:40])([H:41])[H:42])[N:17]([C:18]([H:34])([H:35])[H:36])[C:10]2([C:9]([H:26])([H:27])[H:28])[C:11]1=[C:12]([H:29])[C:13]([H:30])=[C:14]([H:31])[C:15]([H:32])=[C:16]1[H:33]
4480,2251,[C:1](=[C:2]([H:24])[H:25])([H:22])[H:23].[C:3]([N:4]([C:5](=[O:6])[C:7]([C:8]1=[C:9]([H:30])[C:10]([H:31])=[C:11]([H:32])[C:12]([H:33])=[C:13]1[H:34])=[N+:14]([C:15]([H:35])([H:36])[H:37])[C-:16]([C:17]#[N:18])[C:19]([C:20]([H:38])([H:39])[H:40])=[O:21])[H:29])([H:26])([H:27])[H:28]>>[C:1]1([H:22])([H:23])[C:2]([H:24])([H:25])[C:16]([C:17]#[N:18])([C:19]([C:20]([H:38])([H:39])[H:40])=[O:21])[N:14]([C:15]([H:35])([H:36])[H:37])[C:7]1([C:5]([N:4]([C:3]([H:26])([H:27])[H:28])[H:29])=[O:6])[C:8]1=[C:9]([H:30])[C:10]([H:31])=[C:11]([H:32])[C:12]([H:33])=[C:13]1[H:34]
4481,2252,[C:1]([C:2]([C:3]([H:25])([H:26])[H:27])=[C:4]([C:5]([H:28])([H:29])[H:30])[C:6]([H:31])([H:32])[H:33])([H:22])([H:23])[H:24].[C:7]([N+:8]1=[C:9]([C:10]2=[C:11]([H:37])[C:12]([H:38])=[C:13]([H:39])[C:14]([H:40])=[C:15]2[H:41])[O:16][C:17](=[O:18])[C-:19]1[C:20]#[N:21])([H:34])([H:35])[H:36]>>[C:1]([C:2]1([C:3]([H:25])([H:26])[H:27])[C:4]([C:5]([H:28])([H:29])[H:30])([C:6]([H:31])([H:32])[H:33])[C:19]2([C:20]#[N:21])[N:8]([C:7]([H:34])([H:35])[H:36])[C:9]1([C:10]1=[C:11]([H:37])[C:12]([H:38])=[C:13]([H:39])[C:14]([H:40])=[C:15]1[H:41])[O:16][C:17]2=[O:18])([H:22])([H:23])[H:24]
4482,2253,[C:1]1(=[O:2])[C:3]([H:22])=[C:4]([H:23])[C:5](=[O:6])[C:7]([H:24])=[C:8]1[H:25].[C:9]([O:10][C:11](=[O:12])[C:13]#[N+:14][C-:15]([C:16]([C:17]([H:29])([H:30])[H:31])=[O:18])[C:19]([C:20]([H:32])([H:33])[H:34])=[O:21])([H:26])([H:27])[H:28]>>[C:1]1(=[O:2])[C:3]([H:22])=[C:4]([H:23])[C:5](=[O:6])[C@@:7]2([H:24])[C@:8]1([H:25])[C:15]([C:16]([C:17]([H:29])([H:30])[H:31])=[O:18])([C:19]([C:20]([H:32])([H:33])[H:34])=[O:21])[N:14]=[C:13]2[C:11]([O:10][C:9]([H:26])([H:27])[H:28])=[O:12]
4483,2254,[C:1]1(=[O:2])[C:3]([H:22])=[C:4]([H:23])[C:5](=[O:6])[C:7]([H:24])=[C:8]1[H:25].[C:9]([O:10][C:11](=[O:12])[C:13]([C:14]([C:15]([H:29])([H:30])[H:31])=[O:16])=[N+:17]([C:18]([H:32])([H:33])[H:34])[C-:19]([C:20]#[N:21])[H:35])([H:26])([H:27])[H:28]>>[C:1]1(=[O:2])[C:3]([H:22])=[C:4]([H:23])[C:5](=[O:6])[C@@:7]2([H:24])[C@:8]1([H:25])[C:19]([C:20]#[N:21])([H:35])[N:17]([C:18]([H:32])([H:33])[H:34])[C:13]2([C:11]([O:10][C:9]([H:26])([H:27])[H:28])=[O:12])[C:14]([C:15]([H:29])([H:30])[H:31])=[O:16]
4484,2255,[C:1]([C:2]([C:3]([H:24])([H:25])[H:26])=[C:4]([C:5]([H:27])([H:28])[H:29])[C:6]([H:30])([H:31])[H:32])([H:21])([H:22])[H:23].[C:7]([O:8][C:9](=[O:10])[C:11]1=[N+:19]([C:20]([H:39])([H:40])[H:41])[C-:15]([C:16]([C:17]([H:36])([H:37])[H:38])=[O:18])[C:13](=[O:14])[O:12]1)([H:33])([H:34])[H:35]>>[C:1]([C:2]1([C:3]([H:24])([H:25])[H:26])[C:4]([C:5]([H:27])([H:28])[H:29])([C:6]([H:30])([H:31])[H:32])[C:15]2([C:16]([C:17]([H:36])([H:37])[H:38])=[O:18])[C:13](=[O:14])[O:12][C:11]1([C:9]([O:8][C:7]([H:33])([H:34])[H:35])=[O:10])[N:19]2[C:20]([H:39])([H:40])[H:41])([H:21])([H:22])[H:23]
4485,2256,[C:9]([N:10]([C:11](=[O:12])[N-:13][N+:14](=[N:15][C:16]1=[C:17]([H:27])[C:18]([H:28])=[C:19]([H:29])[C:20]([H:30])=[C:21]1[H:31])[H:26])[H:25])([H:22])([H:23])[H:24].[O-:1][C:2](=[O:3])/[C:4](=[C:5](\[C:6](=[O:7])[O-:8])[H:33])[H:32]>>[O-:1][C:2](=[O:3])[C@@:4]1([H:32])[C@:5]([C:6](=[O:7])[O-:8])([H:33])[N:13]([C:11]([N:10]([C:9]([H:22])([H:23])[H:24])[H:25])=[O:12])[N:14]([H:26])[N:15]1[C:16]1=[C:17]([H:27])[C:18]([H:28])=[C:19]([H:29])[C:20]([H:30])=[C:21]1[H:31]
4486,2257,[C:1]([C:2]([C:3]([H:24])([H:25])[H:26])=[C:4]([C:5]([H:27])([H:28])[H:29])[C:6]([H:30])([H:31])[H:32])([H:21])([H:22])[H:23].[C:7]([N:8]([C:9](=[O:10])[C:11]([C:12](=[O:13])[O:14][C:15]([H:37])([H:38])[H:39])=[N+:16]([C:17]([H:40])([H:41])[H:42])[N-:18][C:19]#[N:20])[H:36])([H:33])([H:34])[H:35]>>[C:1]([C:2]1([C:3]([H:24])([H:25])[H:26])[C:4]([C:5]([H:27])([H:28])[H:29])([C:6]([H:30])([H:31])[H:32])[N:18]([C:19]#[N:20])[N:16]([C:17]([H:40])([H:41])[H:42])[C:11]1([C:9]([N:8]([C:7]([H:33])([H:34])[H:35])[H:36])=[O:10])[C:12](=[O:13])[O:14][C:15]([H:37])([H:38])[H:39])([H:21])([H:22])[H:23]
4487,2258,[C:9]([C-:10]([O+:11]=[C:12]([C:13]([C:14]([H:26])([H:27])[H:28])=[O:15])[C:16]1=[C:17]([H:29])[C:18]([H:30])=[C:19]([H:31])[C:20]([H:32])=[C:21]1[H:33])[H:25])([H:22])([H:23])[H:24].[O-:1][C:2](=[O:3])/[C:4](=[C:5](/[C:6](=[O:7])[O-:8])[H:35])[H:34]>>[O-:1][C:2](=[O:3])[C@@:4]1([H:34])[C@@:5]([C:6](=[O:7])[O-:8])([H:35])[C:10]([C:9]([H:22])([H:23])[H:24])([H:25])[O:11][C:12]1([C:13]([C:14]([H:26])([H:27])[H:28])=[O:15])[C:16]1=[C:17]([H:29])[C:18]([H:30])=[C:19]([H:31])[C:20]([H:32])=[C:21]1[H:33]
4488,2259,[C:9]([O:10][C:11](=[O:12])[C:13]1=[N+:20]([C:21]([H:25])([H:26])[H:27])[C-:17]([C:18]#[N:19])[C:15](=[O:16])[O:14]1)([H:22])([H:23])[H:24].[O-:1][C:2](=[O:3])/[C:4](=[C:5](\[C:6](=[O:7])[O-:8])[H:29])[H:28]>>[O-:1][C:2](=[O:3])[C@@:4]1([H:28])[C@:5]([C:6](=[O:7])[O-:8])([H:29])[C:17]2([C:18]#[N:19])[C:15](=[O:16])[O:14][C:13]1([C:11]([O:10][C:9]([H:22])([H:23])[H:24])=[O:12])[N:20]2[C:21]([H:25])([H:26])[H:27]
4489,2260,[C:9]([O:10][C:11](=[O:12])[C-:13]([N+:14]#[C:15][C:16]#[N:17])[C:18](=[O:19])[O:20][C:21]([H:25])([H:26])[H:27])([H:22])([H:23])[H:24].[O-:1][C:2](=[O:3])/[C:4](=[C:5](\[C:6](=[O:7])[O-:8])[H:29])[H:28]>>[O-:1][C:2](=[O:3])[C@@:4]1([H:28])[C@:5]([C:6](=[O:7])[O-:8])([H:29])[C:13]([C:11]([O:10][C:9]([H:22])([H:23])[H:24])=[O:12])([C:18](=[O:19])[O:20][C:21]([H:25])([H:26])[H:27])[N:14]=[C:15]1[C:16]#[N:17]
4490,2261,[C:1]1(=[O:2])[C:3]([H:22])=[C:4]([H:23])[C:5](=[O:6])[C:7]([H:24])=[C:8]1[H:25].[C:9]([N:10]([C:11](=[O:12])[C-:13]([C:14]([H:30])([H:31])[H:32])[O+:15]=[C:16]([C:17]#[N:18])[C:19]([C:20]([H:33])([H:34])[H:35])=[O:21])[H:29])([H:26])([H:27])[H:28]>>[C:1]1(=[O:2])[C:3]([H:22])=[C:4]([H:23])[C:5](=[O:6])[C@@:7]2([H:24])[C@:8]1([H:25])[C:13]([C:11]([N:10]([C:9]([H:26])([H:27])[H:28])[H:29])=[O:12])([C:14]([H:30])([H:31])[H:32])[O:15][C:16]2([C:17]#[N:18])[C:19]([C:20]([H:33])([H:34])[H:35])=[O:21]
4491,2262,[C:9]([N:10]([C:11](=[O:12])[C-:13]([C:14]([H:26])([H:27])[H:28])[N+:15]([C:16]([H:29])([H:30])[H:31])=[C:17]([C:18]#[N:19])[C:20]#[N:21])[H:25])([H:22])([H:23])[H:24].[O-:1][C:2](=[O:3])/[C:4](=[C:5](\[C:6](=[O:7])[O-:8])[H:33])[H:32]>>[O-:1][C:2](=[O:3])[C@:4]1([H:32])[C@@:5]([C:6](=[O:7])[O-:8])([H:33])[C:13]([C:11]([N:10]([C:9]([H:22])([H:23])[H:24])[H:25])=[O:12])([C:14]([H:26])([H:27])[H:28])[N:15]([C:16]([H:29])([H:30])[H:31])[C:17]1([C:18]#[N:19])[C:20]#[N:21]
4492,2263,[C:10]([N:11]([C:12](=[O:13])[N-:14][N+:15]([C:16]([H:25])([H:26])[H:27])=[N:17][C:18]([C:19]([H:28])([H:29])[H:30])=[O:20])[H:24])([H:21])([H:22])[H:23].[C:1]([C:2]([C:3]([H:34])([H:35])[H:36])=[C:4](/[C:5](=[C:6](/[C:7]([C:8]([H:40])([H:41])[H:42])=[C:9]([H:43])[H:44])[H:39])[H:38])[H:37])([H:31])([H:32])[H:33]>>[C:1]([C:2]1([C:3]([H:34])([H:35])[H:36])[C:4](/[C:5](=[C:6](/[C:7]([C:8]([H:40])([H:41])[H:42])=[C:9]([H:43])[H:44])[H:39])[H:38])([H:37])[N:17]([C:18]([C:19]([H:28])([H:29])[H:30])=[O:20])[N:15]([C:16]([H:25])([H:26])[H:27])[N:14]1[C:12]([N:11]([C:10]([H:21])([H:22])[H:23])[H:24])=[O:13])([H:31])([H:32])[H:33]
4493,2263,[C:10]([N:11]([C:12](=[O:13])[N-:14][N+:15]([C:16]([H:25])([H:26])[H:27])=[N:17][C:18]([C:19]([H:28])([H:29])[H:30])=[O:20])[H:24])([H:21])([H:22])[H:23].[C:1]([C:2]([C:3]([H:34])([H:35])[H:36])=[C:4](/[C:5](=[C:6](/[C:7]([C:8]([H:40])([H:41])[H:42])=[C:9]([H:43])[H:44])[H:39])[H:38])[H:37])([H:31])([H:32])[H:33]>>[C:1]([C:2]([C:3]([H:34])([H:35])[H:36])=[C:4]([C@@:5]1([H:38])[C@@:6]([C:7]([C:8]([H:40])([H:41])[H:42])=[C:9]([H:43])[H:44])([H:39])[N:17]([C:18]([C:19]([H:28])([H:29])[H:30])=[O:20])[N:15]([C:16]([H:25])([H:26])[H:27])[N:14]1[C:12]([N:11]([C:10]([H:21])([H:22])[H:23])[H:24])=[O:13])[H:37])([H:31])([H:32])[H:33]
4494,2263,[C:10]([N:11]([C:12](=[O:13])[N-:14][N+:15]([C:16]([H:25])([H:26])[H:27])=[N:17][C:18]([C:19]([H:28])([H:29])[H:30])=[O:20])[H:24])([H:21])([H:22])[H:23].[C:1]([C:2]([C:3]([H:34])([H:35])[H:36])=[C:4](/[C:5](=[C:6](/[C:7]([C:8]([H:40])([H:41])[H:42])=[C:9]([H:43])[H:44])[H:39])[H:38])[H:37])([H:31])([H:32])[H:33]>>[C:1]([C:2]([C:3]([H:34])([H:35])[H:36])=[C:4]([C@@:5]1([H:38])[C@@:6]([C:7]([C:8]([H:40])([H:41])[H:42])=[C:9]([H:43])[H:44])([H:39])[N:14]([C:12]([N:11]([C:10]([H:21])([H:22])[H:23])[H:24])=[O:13])[N:15]([C:16]([H:25])([H:26])[H:27])[N:17]1[C:18]([C:19]([H:28])([H:29])[H:30])=[O:20])[H:37])([H:31])([H:32])[H:33]
4495,2263,[C:10]([N:11]([C:12](=[O:13])[N-:14][N+:15]([C:16]([H:25])([H:26])[H:27])=[N:17][C:18]([C:19]([H:28])([H:29])[H:30])=[O:20])[H:24])([H:21])([H:22])[H:23].[C:1]([C:2]([C:3]([H:34])([H:35])[H:36])=[C:4](/[C:5](=[C:6](/[C:7]([C:8]([H:40])([H:41])[H:42])=[C:9]([H:43])[H:44])[H:39])[H:38])[H:37])([H:31])([H:32])[H:33]>>[C:1]([C:2]([C:3]([H:34])([H:35])[H:36])=[C:4](/[C:5](=[C:6](/[C:7]1([C:8]([H:40])([H:41])[H:42])[C:9]([H:43])([H:44])[N:14]([C:12]([N:11]([C:10]([H:21])([H:22])[H:23])[H:24])=[O:13])[N:15]([C:16]([H:25])([H:26])[H:27])[N:17]1[C:18]([C:19]([H:28])([H:29])[H:30])=[O:20])[H:39])[H:38])[H:37])([H:31])([H:32])[H:33]
4496,2263,[C:10]([N:11]([C:12](=[O:13])[N-:14][N+:15]([C:16]([H:25])([H:26])[H:27])=[N:17][C:18]([C:19]([H:28])([H:29])[H:30])=[O:20])[H:24])([H:21])([H:22])[H:23].[C:1]([C:2]([C:3]([H:34])([H:35])[H:36])=[C:4](/[C:5](=[C:6](/[C:7]([C:8]([H:40])([H:41])[H:42])=[C:9]([H:43])[H:44])[H:39])[H:38])[H:37])([H:31])([H:32])[H:33]>>[C:1]([C:2]1([C:3]([H:34])([H:35])[H:36])[C:4](/[C:5](=[C:6](/[C:7]([C:8]([H:40])([H:41])[H:42])=[C:9]([H:43])[H:44])[H:39])[H:38])([H:37])[N:14]([C:12]([N:11]([C:10]([H:21])([H:22])[H:23])[H:24])=[O:13])[N:15]([C:16]([H:25])([H:26])[H:27])[N:17]1[C:18]([C:19]([H:28])([H:29])[H:30])=[O:20])([H:31])([H:32])[H:33]
4497,2263,[C:10]([N:11]([C:12](=[O:13])[N-:14][N+:15]([C:16]([H:25])([H:26])[H:27])=[N:17][C:18]([C:19]([H:28])([H:29])[H:30])=[O:20])[H:24])([H:21])([H:22])[H:23].[C:1]([C:2]([C:3]([H:34])([H:35])[H:36])=[C:4](/[C:5](=[C:6](/[C:7]([C:8]([H:40])([H:41])[H:42])=[C:9]([H:43])[H:44])[H:39])[H:38])[H:37])([H:31])([H:32])[H:33]>>[C:1]([C:2]([C:3]([H:34])([H:35])[H:36])=[C:4](/[C:5](=[C:6](/[C:7]1([C:8]([H:40])([H:41])[H:42])[C:9]([H:43])([H:44])[N:17]([C:18]([C:19]([H:28])([H:29])[H:30])=[O:20])[N:15]([C:16]([H:25])([H:26])[H:27])[N:14]1[C:12]([N:11]([C:10]([H:21])([H:22])[H:23])[H:24])=[O:13])[H:39])[H:38])[H:37])([H:31])([H:32])[H:33]
4498,2264,[C:9]([N:10]([C:11](=[O:12])[N-:13][N+:14](=[N:15][C:16]1=[C:17]([H:27])[C:18]([H:28])=[C:19]([H:29])[C:20]([H:30])=[C:21]1[H:31])[H:26])[H:25])([H:22])([H:23])[H:24].[O-:1][C:2](=[O:3])/[C:4](=[C:5](/[C:6](=[O:7])[O-:8])[H:33])[H:32]>>[O-:1][C:2](=[O:3])[C@@:4]1([H:32])[C@@:5]([C:6](=[O:7])[O-:8])([H:33])[N:13]([C:11]([N:10]([C:9]([H:22])([H:23])[H:24])[H:25])=[O:12])[N:14]([H:26])[N:15]1[C:16]1=[C:17]([H:27])[C:18]([H:28])=[C:19]([H:29])[C:20]([H:30])=[C:21]1[H:31]
4499,2265,[C:9]([C:10](=[O:11])[C:12]([C:13]1=[C:14]([H:25])[C:15]([H:26])=[C:16]([H:27])[C:17]([H:28])=[C:18]1[H:29])=[N+:19]([C:20]([H:30])([H:31])[H:32])[N-:21][H:33])([H:22])([H:23])[H:24].[O-:1][C:2](=[O:3])/[C:4](=[C:5](/[C:6](=[O:7])[O-:8])[H:35])[H:34]>>[O-:1][C:2](=[O:3])[C@@:4]1([H:34])[C@@:5]([C:6](=[O:7])[O-:8])([H:35])[N:21]([H:33])[N:19]([C:20]([H:30])([H:31])[H:32])[C:12]1([C:10]([C:9]([H:22])([H:23])[H:24])=[O:11])[C:13]1=[C:14]([H:25])[C:15]([H:26])=[C:16]([H:27])[C:17]([H:28])=[C:18]1[H:29]
4500,2266,[C:1]([C:2]([C:3]([H:25])([H:26])[H:27])=[C:4]([C:5](=[O:6])[H:29])[H:28])([H:22])([H:23])[H:24].[C:7]([C:8](=[O:9])[C:10]#[N+:11][C-:12]([C:13]([C:14]([H:33])([H:34])[H:35])=[O:15])[C:16]1=[C:17]([H:36])[C:18]([H:37])=[C:19]([H:38])[C:20]([H:39])=[C:21]1[H:40])([H:30])([H:31])[H:32]>>[C:1]([C:2]1([C:3]([H:25])([H:26])[H:27])[C:4]([C:5](=[O:6])[H:29])([H:28])[C:12]([C:13]([C:14]([H:33])([H:34])[H:35])=[O:15])([C:16]2=[C:17]([H:36])[C:18]([H:37])=[C:19]([H:38])[C:20]([H:39])=[C:21]2[H:40])[N:11]=[C:10]1[C:8]([C:7]([H:30])([H:31])[H:32])=[O:9])([H:22])([H:23])[H:24]
4501,2266,[C:1]([C:2]([C:3]([H:25])([H:26])[H:27])=[C:4]([C:5](=[O:6])[H:29])[H:28])([H:22])([H:23])[H:24].[C:7]([C:8](=[O:9])[C:10]#[N+:11][C-:12]([C:13]([C:14]([H:33])([H:34])[H:35])=[O:15])[C:16]1=[C:17]([H:36])[C:18]([H:37])=[C:19]([H:38])[C:20]([H:39])=[C:21]1[H:40])([H:30])([H:31])[H:32]>>[C:1]([C:2]1([C:3]([H:25])([H:26])[H:27])[C:4]([C:5](=[O:6])[H:29])([H:28])[C:10]([C:8]([C:7]([H:30])([H:31])[H:32])=[O:9])=[N:11][C:12]1([C:13]([C:14]([H:33])([H:34])[H:35])=[O:15])[C:16]1=[C:17]([H:36])[C:18]([H:37])=[C:19]([H:38])[C:20]([H:39])=[C:21]1[H:40])([H:22])([H:23])[H:24]
4502,2267,[C:1](=[C:2]([H:23])[H:24])([H:21])[H:22].[C:3]([N:4]([C:5](=[O:6])[C:7](=[O+:8][C-:9]([C:10]([C:11]([H:29])([H:30])[H:31])=[O:12])[C:13](=[O:14])[N:15]([C:16]([H:33])([H:34])[H:35])[H:32])[C:17](=[O:18])[O:19][C:20]([H:36])([H:37])[H:38])[H:28])([H:25])([H:26])[H:27]>>[C:1]1([H:21])([H:22])[C:2]([H:23])([H:24])[C:9]([C:10]([C:11]([H:29])([H:30])[H:31])=[O:12])([C:13](=[O:14])[N:15]([C:16]([H:33])([H:34])[H:35])[H:32])[O:8][C:7]1([C:5]([N:4]([C:3]([H:25])([H:26])[H:27])[H:28])=[O:6])[C:17](=[O:18])[O:19][C:20]([H:36])([H:37])[H:38]
4503,2268,[C:1](=[C:2]([H:23])[H:24])([H:21])[H:22].[C:3]([O:4][C:5](=[O:6])[C:7](=[O+:8][C-:9]([C:10]([C:11]([H:28])([H:29])[H:30])=[O:12])[C:13](=[O:14])[O:15][C:16]([H:31])([H:32])[H:33])[C:17](=[O:18])[O:19][C:20]([H:34])([H:35])[H:36])([H:25])([H:26])[H:27]>>[C:1]1([H:21])([H:22])[C:2]([H:23])([H:24])[C:9]([C:10]([C:11]([H:28])([H:29])[H:30])=[O:12])([C:13](=[O:14])[O:15][C:16]([H:31])([H:32])[H:33])[O:8][C:7]1([C:5]([O:4][C:3]([H:25])([H:26])[H:27])=[O:6])[C:17](=[O:18])[O:19][C:20]([H:34])([H:35])[H:36]
4504,2269,[C:6]([N:7]([C:8](=[O:9])[C:10]([C:11]([H:25])([H:26])[H:27])=[N+:12]([C:13]([H:28])([H:29])[H:30])[C-:14]([C:15]#[N:16])[C:17](=[O:18])[N:19]([C:20]([H:32])([H:33])[H:34])[H:31])[H:24])([H:21])([H:22])[H:23].[N+:1](=[C:2]([N:3]([H:37])[H:38])[N:4]([C:5]([H:40])([H:41])[H:42])[H:39])([H:35])[H:36]>>[N+:1]1([H:35])([H:36])[C:2]([N:3]([H:37])[H:38])([N:4]([C:5]([H:40])([H:41])[H:42])[H:39])[C:10]([C:8]([N:7]([C:6]([H:21])([H:22])[H:23])[H:24])=[O:9])([C:11]([H:25])([H:26])[H:27])[N:12]([C:13]([H:28])([H:29])[H:30])[C:14]1([C:15]#[N:16])[C:17](=[O:18])[N:19]([C:20]([H:32])([H:33])[H:34])[H:31]
4505,2269,[C:6]([N:7]([C:8](=[O:9])[C:10]([C:11]([H:25])([H:26])[H:27])=[N+:12]([C:13]([H:28])([H:29])[H:30])[C-:14]([C:15]#[N:16])[C:17](=[O:18])[N:19]([C:20]([H:32])([H:33])[H:34])[H:31])[H:24])([H:21])([H:22])[H:23].[N+:1](=[C:2]([N:3]([H:37])[H:38])[N:4]([C:5]([H:40])([H:41])[H:42])[H:39])([H:35])[H:36]>>[N+:1]1([H:35])([H:36])[C:2]([N:3]([H:37])[H:38])([N:4]([C:5]([H:40])([H:41])[H:42])[H:39])[C:14]([C:15]#[N:16])([C:17](=[O:18])[N:19]([C:20]([H:32])([H:33])[H:34])[H:31])[N:12]([C:13]([H:28])([H:29])[H:30])[C:10]1([C:8]([N:7]([C:6]([H:21])([H:22])[H:23])[H:24])=[O:9])[C:11]([H:25])([H:26])[H:27]
4506,2270,[C:6]([O:7][C:8](=[O:9])[C:10]1=[N+:19]([C:20]([H:27])([H:28])[H:29])[C-:14]([C:15](=[O:16])[O:17][C:18]([H:24])([H:25])[H:26])[C:12](=[O:13])[O:11]1)([H:21])([H:22])[H:23].[N+:1](=[C:2]([N:3]([H:32])[H:33])[N:4]([C:5]([H:35])([H:36])[H:37])[H:34])([H:30])[H:31]>>[N+:1]1([H:30])([H:31])[C:2]([N:3]([H:32])[H:33])([N:4]([C:5]([H:35])([H:36])[H:37])[H:34])[C:10]2([C:8]([O:7][C:6]([H:21])([H:22])[H:23])=[O:9])[O:11][C:12](=[O:13])[C:14]1([C:15](=[O:16])[O:17][C:18]([H:24])([H:25])[H:26])[N:19]2[C:20]([H:27])([H:28])[H:29]
